DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.425732	42	5	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.425732	42	5	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.425982	42	5	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.425982	42	5	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.425982	42	5	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.426232	42	6	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.426232	42	6	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.426232	42	6	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.426482	42	6	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.426482	42	6	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.426482	42	6	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.426732	42	6	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.426732	42	6	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.426732	42	6	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.426982	42	6	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.426982	42	6	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.426982	42	6	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.427232	42	7	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.427232	42	7	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.427232	42	7	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.427482	42	7	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.427482	42	7	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.427482	42	7	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.427732	42	7	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.427732	42	7	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.427732	42	7	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.427982	42	7	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.427982	42	7	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.427982	42	7	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.428232	42	8	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.428232	42	8	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.428232	42	8	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.428482	42	8	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.428482	42	8	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.428482	42	8	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.428732	42	8	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.428732	42	8	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.428732	42	8	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.428982	42	8	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.428982	42	8	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.428982	42	8	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.429232	42	9	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.429232	42	9	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.429232	42	9	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.429482	42	9	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.429482	42	9	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.429482	42	9	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.429732	42	9	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.429732	42	9	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.429732	42	9	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.429982	42	9	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.429982	42	9	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.429982	42	9	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.430232	43	0	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.430232	43	0	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.430232	43	0	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.430482	43	0	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.430482	43	0	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.430482	43	0	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.430732	43	0	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.430732	43	0	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.430732	43	0	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.430982	43	0	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.430982	43	0	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.430982	43	0	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.431232	43	1	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.431232	43	1	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.431232	43	1	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.431482	43	1	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.431482	43	1	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.431482	43	1	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.431732	43	1	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.431732	43	1	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.431732	43	1	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.431982	43	1	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.431982	43	1	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.431982	43	1	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.432232	43	2	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.432232	43	2	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.432232	43	2	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.432482	43	2	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.432482	43	2	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.432482	43	2	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.432732	43	2	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.432732	43	2	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.432732	43	2	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.432982	43	2	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.432982	43	2	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.432982	43	2	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.433232	43	3	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.433232	43	3	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.433232	43	3	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.433482	43	3	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.433482	43	3	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.433482	43	3	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.433732	43	3	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.433732	43	3	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.433732	43	3	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.433982	43	3	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.433982	43	3	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.433982	43	3	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.434232	43	4	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.434232	43	4	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.434232	43	4	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.434482	43	4	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.434482	43	4	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.434482	43	4	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.434732	43	4	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.434732	43	4	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.434732	43	4	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.434982	43	4	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.434982	43	4	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.434982	43	4	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.435232	43	5	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.435232	43	5	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.435232	43	5	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.435482	43	5	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.435482	43	5	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.435482	43	5	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.435732	43	5	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.435732	43	5	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.435732	43	5	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.435982	43	5	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.435982	43	5	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.435982	43	5	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.436232	43	6	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.436232	43	6	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.436232	43	6	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.436482	43	6	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.436482	43	6	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.436482	43	6	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.436732	43	6	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.436732	43	6	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.436732	43	6	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.436982	43	6	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.436982	43	6	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.436982	43	6	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.437232	43	7	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.437232	43	7	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.437232	43	7	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.437482	43	7	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.437482	43	7	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.437482	43	7	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.437732	43	7	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.437732	43	7	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.437732	43	7	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.437982	43	7	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.437982	43	7	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.437982	43	7	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.438232	43	8	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.438232	43	8	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.438232	43	8	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.438482	43	8	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.438482	43	8	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.438482	43	8	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.438732	43	8	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.438732	43	8	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.438732	43	8	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.438982	43	8	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.438982	43	8	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.438982	43	8	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.439232	43	9	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.439232	43	9	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.439232	43	9	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.439482	43	9	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.439482	43	9	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.439482	43	9	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.439732	43	9	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.439732	43	9	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.439732	43	9	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.439982	43	9	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.439982	43	9	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.439982	43	9	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.440232	44	0	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.440232	44	0	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.440232	44	0	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.440482	44	0	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.440482	44	0	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.440482	44	0	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.440732	44	0	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.440732	44	0	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.440732	44	0	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.440982	44	0	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.440982	44	0	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.440982	44	0	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.441232	44	1	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.441232	44	1	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.441232	44	1	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.441482	44	1	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.441482	44	1	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.441482	44	1	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.441732	44	1	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.441732	44	1	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.441732	44	1	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.441982	44	1	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.441982	44	1	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.441982	44	1	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.442232	44	2	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.442232	44	2	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.442232	44	2	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.442482	44	2	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.442482	44	2	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.442482	44	2	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.442732	44	2	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.442732	44	2	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.442732	44	2	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.442982	44	2	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.442982	44	2	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.442982	44	2	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.443232	44	3	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.443232	44	3	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.443232	44	3	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.443482	44	3	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.443482	44	3	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.443482	44	3	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.443732	44	3	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.443732	44	3	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.443732	44	3	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.443982	44	3	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.443982	44	3	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.443982	44	3	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.444232	44	4	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.444232	44	4	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.444232	44	4	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.444482	44	4	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.444482	44	4	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.444482	44	4	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.444732	44	4	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.444732	44	4	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.444732	44	4	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.444982	44	4	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.444982	44	4	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.444982	44	4	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.445232	44	5	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.445232	44	5	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.445232	44	5	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.445482	44	5	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.445482	44	5	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.445482	44	5	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.445732	44	5	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.445732	44	5	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.445732	44	5	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.445982	44	5	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.445982	44	5	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.445982	44	5	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.446232	44	6	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.446232	44	6	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.446232	44	6	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.446482	44	6	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.446482	44	6	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.446482	44	6	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.446732	44	6	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.446732	44	6	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.446732	44	6	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.446982	44	6	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.446982	44	6	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.446982	44	6	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.447232	44	7	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.447232	44	7	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.447232	44	7	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.447482	44	7	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.447482	44	7	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.447482	44	7	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.447732	44	7	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.447732	44	7	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.447732	44	7	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.447982	44	7	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.447982	44	7	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.447982	44	7	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.448232	44	8	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.448232	44	8	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.448232	44	8	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.448482	44	8	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.448482	44	8	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.448482	44	8	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.448732	44	8	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.448732	44	8	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.448732	44	8	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.448982	44	8	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.448982	44	8	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.448982	44	8	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.449232	44	9	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.449232	44	9	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.449232	44	9	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.449482	44	9	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.449482	44	9	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.449482	44	9	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.449732	44	9	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.449732	44	9	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.449732	44	9	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.449982	44	9	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.449982	44	9	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.449982	44	9	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.450232	45	0	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.450232	45	0	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.450232	45	0	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.450482	45	0	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.450482	45	0	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.450482	45	0	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.450732	45	0	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.450732	45	0	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.450732	45	0	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.450982	45	0	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.450982	45	0	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.450982	45	0	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.451232	45	1	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.451232	45	1	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.451232	45	1	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.451482	45	1	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.451482	45	1	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.451482	45	1	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.451732	45	1	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.451732	45	1	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.451732	45	1	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.451982	45	1	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.451982	45	1	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.451982	45	1	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.452232	45	2	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.452232	45	2	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.452232	45	2	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.452482	45	2	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.452482	45	2	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.452482	45	2	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.452732	45	2	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.452732	45	2	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.452732	45	2	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.452982	45	2	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.452982	45	2	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.452982	45	2	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.453232	45	3	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.453232	45	3	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.453232	45	3	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.453482	45	3	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.453482	45	3	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.453482	45	3	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.453732	45	3	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.453732	45	3	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.453732	45	3	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.453982	45	3	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
